RatingID,UserID,MovieID,Rating,Date,Time
1550,SF_5514,1321,2.5,9/05/2024,4:32:50 AM
1551,SF_3878,1522,3.2,8/11/2024,4:32:50 AM
1552,SF_5623,1551,1.2,20/03/2024,4:32:50 AM
1553,SF_4796,2776,3.9,17/03/2024,4:32:50 AM
1554,SF_5363,2345,2.2,6/02/2024,4:32:50 AM
1555,SF_5242,174,1.4,13/07/2024,4:32:50 AM
1556,SF_559,1949,3.4,26/03/2024,4:32:50 AM
1557,SF_2421,3383,3.5,5/10/2024,4:32:50 AM
1558,SF_1377,1459,2.2,17/03/2024,4:32:50 AM
1559,SF_3365,1061,2.8,31/01/2024,4:32:50 AM
1560,SF_2629,156,2.6,28/04/2024,4:32:50 AM
1561,SF_4659,934,1.6,25/03/2024,4:32:50 AM
1562,SF_1110,682,4.5,20/11/2024,4:32:50 AM
1563,SF_3087,1958,2.5,29/05/2024,4:32:50 AM
1564,SF_1359,408,1.3,25/05/2024,4:32:50 AM
1565,SF_5817,1926,2.7,14/03/2024,4:32:50 AM
1566,SF_112,603,2.4,28/12/2023,4:32:50 AM
1567,SF_2407,758,2.2,29/06/2024,4:32:50 AM
1568,SF_3720,1369,2.8,29/08/2024,4:32:50 AM
1569,SF_3378,3726,4.6,14/10/2024,4:32:50 AM
1570,SF_5983,3518,2.8,22/07/2024,4:32:50 AM
1571,SF_5601,1484,1.6,25/08/2024,4:32:50 AM
1572,SF_30,1913,2.3,26/04/2024,4:32:50 AM
1573,SF_5942,3892,4.1,21/03/2024,4:32:50 AM
1574,SF_2934,3049,4.9,1/01/2024,4:32:50 AM
1575,SF_3587,2691,1.2,20/02/2024,4:32:50 AM
1576,SF_3340,3456,1.8,17/07/2024,4:32:50 AM
1577,SF_5900,149,1.0,21/05/2024,4:32:50 AM
1578,SF_1256,3696,1.7,30/08/2024,4:32:50 AM
1579,SF_113,1294,3.7,16/02/2024,4:32:50 AM
1580,SF_5649,760,1.7,24/03/2024,4:32:50 AM
1581,SF_4725,2710,2.6,9/02/2024,4:32:50 AM
1582,SF_2957,1390,5.0,10/03/2024,4:32:50 AM
1583,SF_1723,520,2.2,19/11/2024,4:32:50 AM
1584,SF_713,1900,3.3,11/04/2024,4:32:50 AM
1585,SF_5108,3575,4.1,18/12/2023,4:32:50 AM
1586,SF_5678,3646,2.2,11/02/2024,4:32:50 AM
1587,SF_5155,38,2.9,5/12/2024,4:32:50 AM
1588,SF_4931,2042,3.4,22/06/2024,4:32:50 AM
1589,SF_2285,2092,2.8,5/11/2024,4:32:50 AM
1590,SF_5314,2765,1.8,29/03/2024,4:32:50 AM
1591,SF_2764,529,2.8,3/01/2024,4:32:50 AM
1592,SF_457,2790,4.3,11/04/2024,4:32:50 AM
1593,SF_148,922,1.9,8/02/2024,4:32:50 AM
1594,SF_2503,1811,1.7,3/01/2024,4:32:50 AM
1595,SF_1684,3916,4.7,24/11/2024,4:32:50 AM
1596,SF_219,316,4.2,21/02/2024,4:32:50 AM
1597,SF_752,3453,4.2,14/06/2024,4:32:50 AM
1598,SF_3532,75,3.0,23/12/2023,4:32:50 AM
1599,SF_239,2059,1.2,24/12/2023,4:32:50 AM
1600,SF_4697,2106,2.6,23/10/2024,4:32:50 AM
1601,SF_4226,2853,4.4,6/06/2024,4:32:50 AM
1602,SF_608,3098,1.1,14/10/2024,4:32:50 AM
1603,SF_2978,2997,1.5,23/06/2024,4:32:50 AM
1604,SF_2516,904,1.3,17/10/2024,4:32:50 AM
1605,SF_3602,1388,3.2,10/11/2024,4:32:50 AM
1606,SF_2455,1612,4.7,19/12/2023,4:32:50 AM
1607,SF_4862,2477,1.4,31/08/2024,4:32:50 AM
1608,SF_4036,2218,4.6,22/02/2024,4:32:50 AM
1609,SF_2091,1453,2.4,1/02/2024,4:32:50 AM
1610,SF_4645,3857,3.3,26/02/2024,4:32:50 AM
1611,SF_4734,2489,4.7,14/10/2024,4:32:50 AM
1612,SF_789,2212,3.5,6/09/2024,4:32:50 AM
1613,SF_5891,306,3.7,14/12/2023,4:32:50 AM
1614,SF_2487,850,4.5,7/04/2024,4:32:50 AM
1615,SF_1703,3305,1.8,26/10/2024,4:32:50 AM
1616,SF_2412,1692,3.5,29/06/2024,4:32:50 AM
1617,SF_2499,1599,4.5,15/05/2024,4:32:50 AM
1618,SF_5372,2747,2.2,16/06/2024,4:32:50 AM
1619,SF_331,793,1.1,6/05/2024,4:32:50 AM
1620,SF_1353,34,2.0,25/03/2024,4:32:50 AM
1621,SF_183,2474,4.1,6/12/2024,4:32:50 AM
1622,SF_3636,3509,3.7,9/02/2024,4:32:50 AM
1623,SF_3184,2111,3.2,14/11/2024,4:32:50 AM
1624,SF_2567,1238,2.3,11/07/2024,4:32:50 AM
1625,SF_1755,235,4.5,27/08/2024,4:32:50 AM
1626,SF_241,842,4.1,17/08/2024,4:32:50 AM
1627,SF_2401,3007,4.0,8/03/2024,4:32:50 AM
1628,SF_2756,1096,4.1,11/06/2024,4:32:50 AM
1629,SF_38,2321,3.6,13/11/2024,4:32:50 AM
1630,SF_3332,3064,4.5,31/05/2024,4:32:50 AM
1631,SF_5915,463,3.7,15/08/2024,4:32:50 AM
1632,SF_3891,2946,1.0,25/03/2024,4:32:50 AM
1633,SF_3783,2959,4.9,26/08/2024,4:32:50 AM
1634,SF_1609,234,3.3,29/04/2024,4:32:50 AM
1635,SF_2249,2029,1.8,16/12/2023,4:32:50 AM
1636,SF_5197,3450,2.0,28/03/2024,4:32:50 AM
1637,SF_2362,3146,4.6,5/06/2024,4:32:50 AM
1638,SF_5094,589,1.1,17/05/2024,4:32:50 AM
1639,SF_4118,528,1.9,27/08/2024,4:32:50 AM
1640,SF_823,123,2.9,5/02/2024,4:32:50 AM
1641,SF_6013,1609,1.9,11/12/2024,4:32:50 AM
1642,SF_4474,1985,2.5,24/12/2023,4:32:50 AM
1643,SF_1694,3251,3.2,22/04/2024,4:32:50 AM
1644,SF_685,2351,4.3,29/10/2024,4:32:50 AM
1645,SF_4132,2290,2.4,5/11/2024,4:32:50 AM
1646,SF_564,1209,1.8,2/06/2024,4:32:50 AM
1647,SF_238,3208,3.3,31/05/2024,4:32:50 AM
1648,SF_5741,1752,1.3,19/04/2024,4:32:50 AM
1649,SF_4287,3341,4.3,30/04/2024,4:32:50 AM
1650,SF_2576,414,1.1,12/12/2024,4:32:50 AM
1651,SF_4115,2110,3.6,5/04/2024,4:32:50 AM
1652,SF_3214,3820,4.8,25/09/2024,4:32:50 AM
1653,SF_2579,3397,2.7,23/06/2024,4:32:50 AM
1654,SF_2583,3837,5.0,12/04/2024,4:32:50 AM
1655,SF_5485,3820,3.3,15/05/2024,4:32:50 AM
1656,SF_3252,2254,2.1,21/07/2024,4:32:50 AM
1657,SF_2335,514,1.8,13/05/2024,4:32:50 AM
1658,SF_5655,343,1.4,5/03/2024,4:32:50 AM
1659,SF_5914,134,3.2,28/09/2024,4:32:50 AM
1660,SF_5986,3218,3.0,2/04/2024,4:32:50 AM
1661,SF_5679,1489,4.1,1/01/2024,4:32:50 AM
1662,SF_5588,1071,4.8,19/01/2024,4:32:50 AM
1663,SF_2248,1184,1.9,3/06/2024,4:32:50 AM
1664,SF_5193,1969,1.0,15/01/2024,4:32:50 AM
1665,SF_5685,3709,3.2,6/10/2024,4:32:50 AM
1666,SF_226,969,3.7,23/03/2024,4:32:50 AM
1667,SF_4438,3690,5.0,17/11/2024,4:32:50 AM
1668,SF_2325,916,1.2,12/07/2024,4:32:50 AM
1669,SF_1775,2891,2.9,20/12/2023,4:32:50 AM
1670,SF_3025,1816,2.6,25/06/2024,4:32:50 AM
1671,SF_5591,1267,2.1,22/06/2024,4:32:50 AM
1672,SF_2815,972,4.5,10/03/2024,4:32:50 AM
1673,SF_5199,3419,1.5,19/08/2024,4:32:50 AM
1674,SF_4678,1245,2.1,24/11/2024,4:32:50 AM
1675,SF_2957,457,3.7,28/12/2023,4:32:50 AM
1676,SF_3606,725,2.9,22/10/2024,4:32:50 AM
1677,SF_4938,804,4.4,3/02/2024,4:32:50 AM
1678,SF_4889,1206,4.7,2/08/2024,4:32:50 AM
1679,SF_702,911,1.9,17/04/2024,4:32:50 AM
1680,SF_4464,620,1.9,14/08/2024,4:32:50 AM
1681,SF_4003,2904,4.6,4/05/2024,4:32:50 AM
1682,SF_469,1862,4.3,24/01/2024,4:32:50 AM
1683,SF_1214,1981,1.1,26/04/2024,4:32:50 AM
1684,SF_5748,2313,2.1,1/04/2024,4:32:50 AM
1685,SF_2652,3037,5.0,30/11/2024,4:32:50 AM
1686,SF_710,2178,4.9,12/10/2024,4:32:50 AM
1687,SF_1018,1016,1.3,5/06/2024,4:32:50 AM
1688,SF_1042,1726,2.4,4/03/2024,4:32:50 AM
1689,SF_2247,2123,3.0,9/10/2024,4:32:50 AM
1690,SF_5618,519,4.8,10/10/2024,4:32:50 AM
1691,SF_2841,2043,1.8,10/09/2024,4:32:50 AM
1692,SF_4902,2184,3.6,1/09/2024,4:32:50 AM
1693,SF_2014,3526,3.7,23/09/2024,4:32:50 AM
1694,SF_3099,3311,4.9,8/09/2024,4:32:50 AM
1695,SF_2662,2407,2.3,1/01/2024,4:32:50 AM
1696,SF_1129,983,1.3,6/12/2024,4:32:50 AM
1697,SF_860,2742,3.7,12/08/2024,4:32:50 AM
1698,SF_5246,3807,2.2,9/05/2024,4:32:50 AM
1699,SF_155,3402,3.4,17/05/2024,4:32:50 AM
1700,SF_4118,1715,3.4,1/02/2024,4:32:50 AM
1701,SF_671,2235,4.2,15/10/2024,4:32:50 AM
1702,SF_5651,945,1.3,25/07/2024,4:32:50 AM
1703,SF_4652,2205,4.2,10/05/2024,4:32:50 AM
1704,SF_2171,2899,1.6,6/06/2024,4:32:50 AM
1705,SF_1466,2897,1.7,12/08/2024,4:32:50 AM
1706,SF_5216,1699,2.7,25/04/2024,4:32:50 AM
1707,SF_5938,211,3.8,11/08/2024,4:32:50 AM
1708,SF_2153,792,3.0,2/01/2024,4:32:50 AM
1709,SF_5151,2837,1.3,19/02/2024,4:32:50 AM
1710,SF_2099,3265,2.6,12/01/2024,4:32:50 AM
1711,SF_5570,2898,1.5,27/06/2024,4:32:50 AM
1712,SF_2006,408,2.2,2/04/2024,4:32:50 AM
1713,SF_2195,2467,3.5,31/05/2024,4:32:50 AM
1714,SF_5468,2087,3.7,17/02/2024,4:32:50 AM
1715,SF_2570,626,1.3,15/11/2024,4:32:50 AM
1716,SF_3449,3508,5.0,1/09/2024,4:32:50 AM
1717,SF_3762,1135,1.1,10/11/2024,4:32:50 AM
1718,SF_4027,1482,2.7,7/08/2024,4:32:50 AM
1719,SF_5242,519,4.1,23/10/2024,4:32:50 AM
1720,SF_2088,2118,1.7,23/07/2024,4:32:50 AM
1721,SF_2715,3658,2.1,1/07/2024,4:32:50 AM
1722,SF_1483,3860,5.0,3/01/2024,4:32:50 AM
1723,SF_89,1901,3.8,5/04/2024,4:32:50 AM
1724,SF_4716,3745,2.0,21/03/2024,4:32:50 AM
1725,SF_2984,149,4.7,30/03/2024,4:32:50 AM
1726,SF_284,2546,4.0,17/04/2024,4:32:50 AM
1727,SF_2773,3396,2.0,19/02/2024,4:32:50 AM
1728,SF_384,859,1.6,4/02/2024,4:32:50 AM
1729,SF_5097,3826,2.8,1/01/2024,4:32:50 AM
1730,SF_3036,1023,1.2,26/08/2024,4:32:50 AM
1731,SF_5262,3779,2.1,1/12/2024,4:32:50 AM
1732,SF_840,119,4.5,27/01/2024,4:32:50 AM
1733,SF_3445,2783,3.2,6/06/2024,4:32:50 AM
1734,SF_2040,26,4.9,18/02/2024,4:32:50 AM
1735,SF_3136,2243,2.6,27/06/2024,4:32:50 AM
1736,SF_2198,2114,3.1,25/10/2024,4:32:50 AM
1737,SF_5004,1724,4.5,29/04/2024,4:32:50 AM
1738,SF_4237,1599,4.6,16/02/2024,4:32:50 AM
1739,SF_3699,2376,4.7,3/03/2024,4:32:50 AM
1740,SF_1078,3783,2.5,22/10/2024,4:32:50 AM
1741,SF_5138,1016,1.7,28/10/2024,4:32:50 AM
1742,SF_4184,2049,2.0,5/03/2024,4:32:50 AM
1743,SF_1331,1567,2.1,11/03/2024,4:32:50 AM
1744,SF_4430,3057,4.0,16/07/2024,4:32:50 AM
1745,SF_3414,3196,4.8,6/11/2024,4:32:50 AM
1746,SF_5509,3573,3.4,22/05/2024,4:32:50 AM
1747,SF_924,2687,3.2,29/03/2024,4:32:50 AM
1748,SF_5915,1221,2.8,5/03/2024,4:32:50 AM
1749,SF_25,3782,4.0,18/09/2024,4:32:50 AM
1750,SF_4809,3917,1.8,22/08/2024,4:32:50 AM
1751,SF_3029,266,4.1,24/03/2024,4:32:50 AM
1752,SF_579,11,2.1,17/05/2024,4:32:50 AM
1753,SF_3349,926,3.4,12/09/2024,4:32:50 AM
1754,SF_1669,2346,1.7,13/02/2024,4:32:50 AM
1755,SF_2432,991,1.3,12/12/2024,4:32:50 AM
1756,SF_1374,2635,3.9,18/06/2024,4:32:50 AM
1757,SF_1260,79,2.6,8/09/2024,4:32:50 AM
1758,SF_5602,533,4.1,6/12/2024,4:32:50 AM
1759,SF_4695,356,1.6,30/10/2024,4:32:50 AM
1760,SF_5262,267,4.4,2/04/2024,4:32:50 AM
1761,SF_4105,3022,4.9,24/12/2023,4:32:50 AM
1762,SF_3798,2086,4.1,6/08/2024,4:32:50 AM
1763,SF_6024,369,4.0,28/09/2024,4:32:50 AM
1764,SF_768,856,2.7,6/08/2024,4:32:50 AM
1765,SF_1453,3086,3.2,27/11/2024,4:32:50 AM
1766,SF_2613,1283,3.1,20/11/2024,4:32:50 AM
1767,SF_1937,1769,4.4,1/04/2024,4:32:50 AM
1768,SF_5307,579,2.4,28/08/2024,4:32:50 AM
1769,SF_3351,3754,3.1,6/11/2024,4:32:50 AM
1770,SF_1307,1411,1.6,15/10/2024,4:32:50 AM
1771,SF_554,893,3.6,12/02/2024,4:32:50 AM
1772,SF_3411,887,4.1,23/01/2024,4:32:50 AM
1773,SF_2826,414,4.6,9/08/2024,4:32:50 AM
1774,SF_170,1812,3.5,23/05/2024,4:32:50 AM
1775,SF_4332,1272,3.5,26/05/2024,4:32:50 AM
1776,SF_2840,2552,1.5,3/12/2024,4:32:50 AM
1777,SF_4597,712,3.7,24/02/2024,4:32:50 AM
1778,SF_1427,3418,3.3,20/06/2024,4:32:50 AM
1779,SF_4261,1590,4.0,27/01/2024,4:32:50 AM
1780,SF_2704,1189,2.9,4/01/2024,4:32:50 AM
1781,SF_1939,45,3.1,4/08/2024,4:32:50 AM
1782,SF_4383,1115,4.1,13/02/2024,4:32:50 AM
1783,SF_160,2808,2.6,10/08/2024,4:32:50 AM
1784,SF_399,3709,4.6,7/07/2024,4:32:50 AM
1785,SF_819,1186,1.2,20/01/2024,4:32:50 AM
1786,SF_5179,2583,3.0,17/03/2024,4:32:50 AM
1787,SF_3129,1754,2.4,10/11/2024,4:32:50 AM
1788,SF_4987,688,2.1,18/10/2024,4:32:50 AM
1789,SF_2964,2395,3.4,4/10/2024,4:32:50 AM
1790,SF_4984,3025,1.7,4/11/2024,4:32:50 AM
1791,SF_4454,1384,3.1,2/07/2024,4:32:50 AM
1792,SF_5590,1305,1.9,6/06/2024,4:32:50 AM
1793,SF_1681,3742,3.6,19/07/2024,4:32:50 AM
1794,SF_5588,1753,2.6,28/01/2024,4:32:50 AM
1795,SF_348,2165,1.2,8/10/2024,4:32:50 AM
1796,SF_1266,1426,1.1,6/02/2024,4:32:50 AM
1797,SF_3368,1224,2.0,13/02/2024,4:32:50 AM
1798,SF_5788,3127,3.2,28/08/2024,4:32:50 AM
1799,SF_4015,449,2.9,6/07/2024,4:32:50 AM
1800,SF_1189,719,1.2,19/04/2024,4:32:50 AM
1801,SF_4188,2176,2.7,4/09/2024,4:32:50 AM
1802,SF_4566,767,1.3,7/05/2024,4:32:50 AM
1803,SF_1757,599,3.7,10/02/2024,4:32:50 AM
1804,SF_5795,3728,1.3,8/03/2024,4:32:50 AM
1805,SF_3380,3920,3.9,20/07/2024,4:32:50 AM
1806,SF_5173,1974,3.5,11/08/2024,4:32:50 AM
1807,SF_4644,711,2.7,21/05/2024,4:32:50 AM
1808,SF_4046,372,3.6,26/03/2024,4:32:50 AM
1809,SF_227,2110,2.4,23/02/2024,4:32:50 AM
1810,SF_2973,1448,1.2,2/01/2024,4:32:50 AM
1811,SF_4160,1845,3.1,13/02/2024,4:32:50 AM
1812,SF_1545,3281,3.0,17/01/2024,4:32:50 AM
1813,SF_4761,2894,2.0,15/03/2024,4:32:50 AM
1814,SF_4147,3490,1.9,5/01/2024,4:32:50 AM
1815,SF_3842,2617,2.3,29/06/2024,4:32:50 AM
1816,SF_2004,2556,3.0,19/06/2024,4:32:50 AM
1817,SF_1837,3639,4.7,29/02/2024,4:32:50 AM
1818,SF_2627,7,2.3,29/02/2024,4:32:50 AM
1819,SF_2769,1518,3.7,21/10/2024,4:32:50 AM
1820,SF_3151,3294,1.0,1/02/2024,4:32:50 AM
1821,SF_4154,3711,3.0,27/10/2024,4:32:50 AM
1822,SF_601,2183,4.6,15/10/2024,4:32:50 AM
1823,SF_616,3393,2.8,22/06/2024,4:32:50 AM
1824,SF_1801,1386,2.1,12/09/2024,4:32:50 AM
1825,SF_3977,1819,4.2,7/07/2024,4:32:50 AM
1826,SF_3886,1979,4.7,6/09/2024,4:32:50 AM
1827,SF_1672,2068,2.3,18/04/2024,4:32:50 AM
1828,SF_1124,1285,4.7,2/06/2024,4:32:50 AM
1829,SF_3045,1250,3.7,28/03/2024,4:32:50 AM
1830,SF_4219,3043,4.0,19/01/2024,4:32:50 AM
1831,SF_3469,1350,3.1,16/12/2023,4:32:50 AM
1832,SF_524,857,2.1,14/11/2024,4:32:50 AM
1833,SF_1152,841,2.9,6/10/2024,4:32:50 AM
1834,SF_2197,3202,1.6,11/12/2024,4:32:50 AM
1835,SF_1882,1707,1.6,27/05/2024,4:32:50 AM
1836,SF_2998,3015,4.1,3/07/2024,4:32:50 AM
1837,SF_3683,3423,4.9,20/03/2024,4:32:50 AM
1838,SF_2216,365,4.9,27/06/2024,4:32:50 AM
1839,SF_3070,2063,1.9,14/12/2023,4:32:50 AM
1840,SF_1142,2,2.5,1/03/2024,4:32:50 AM
1841,SF_5400,1854,3.3,15/04/2024,4:32:50 AM
1842,SF_5249,3770,4.0,5/07/2024,4:32:50 AM
1843,SF_5160,1145,2.8,25/08/2024,4:32:50 AM
1844,SF_5953,2006,2.0,4/05/2024,4:32:50 AM
1845,SF_1439,2785,1.6,26/09/2024,4:32:50 AM
1846,SF_2199,1212,3.9,13/11/2024,4:32:50 AM
1847,SF_1383,3468,3.4,20/11/2024,4:32:50 AM
1848,SF_5189,493,4.3,31/01/2024,4:32:50 AM
1849,SF_974,191,1.8,21/08/2024,4:32:50 AM
1850,SF_840,1332,4.6,18/02/2024,4:32:50 AM
1851,SF_2095,1678,2.9,6/10/2024,4:32:50 AM
1852,SF_5907,804,3.0,7/03/2024,4:32:50 AM
1853,SF_2835,3092,3.9,13/04/2024,4:32:50 AM
1854,SF_4810,3312,1.2,14/11/2024,4:32:50 AM
1855,SF_3855,693,3.2,19/09/2024,4:32:50 AM
1856,SF_988,3255,2.2,23/08/2024,4:32:50 AM
1857,SF_2305,734,3.7,31/08/2024,4:32:50 AM
1858,SF_5918,2163,2.0,16/06/2024,4:32:50 AM
1859,SF_4538,347,3.0,8/10/2024,4:32:50 AM
1860,SF_4852,2339,1.1,5/01/2024,4:32:50 AM
1861,SF_3896,52,2.5,10/06/2024,4:32:50 AM
1862,SF_3382,1471,3.2,22/08/2024,4:32:50 AM
1863,SF_1336,1769,2.3,16/12/2023,4:32:50 AM
1864,SF_5444,787,1.2,30/01/2024,4:32:50 AM
1865,SF_1143,1054,2.5,12/08/2024,4:32:50 AM
1866,SF_2722,3922,1.9,16/03/2024,4:32:50 AM
1867,SF_3209,2451,3.4,30/06/2024,4:32:50 AM
1868,SF_4521,2871,2.4,27/07/2024,4:32:50 AM
1869,SF_4271,2040,3.4,6/04/2024,4:32:50 AM
1870,SF_3337,2441,2.0,15/05/2024,4:32:50 AM
1871,SF_5348,336,4.8,22/10/2024,4:32:50 AM
1872,SF_4927,1082,2.4,13/02/2024,4:32:50 AM
1873,SF_4945,656,1.3,2/12/2024,4:32:50 AM
1874,SF_2953,3871,3.4,26/05/2024,4:32:50 AM
1875,SF_5097,1729,3.2,29/01/2024,4:32:50 AM
1876,SF_1709,3442,4.3,10/12/2024,4:32:50 AM
1877,SF_5147,3377,2.5,17/01/2024,4:32:50 AM
1878,SF_954,3209,3.6,7/03/2024,4:32:50 AM
1879,SF_1291,3938,3.9,23/07/2024,4:32:50 AM
1880,SF_844,74,3.4,25/12/2023,4:32:50 AM
1881,SF_2178,3067,3.0,20/05/2024,4:32:50 AM
1882,SF_2750,2667,2.0,31/07/2024,4:32:50 AM
1883,SF_4451,1480,2.0,5/03/2024,4:32:50 AM
1884,SF_297,1287,1.1,8/08/2024,4:32:50 AM
1885,SF_4154,3527,4.8,21/07/2024,4:32:50 AM
1886,SF_3915,286,1.3,30/04/2024,4:32:50 AM
1887,SF_2227,478,4.0,7/06/2024,4:32:50 AM
1888,SF_1124,233,1.8,28/12/2023,4:32:50 AM
1889,SF_3073,403,2.5,22/07/2024,4:32:50 AM
1890,SF_2631,2273,2.6,4/10/2024,4:32:50 AM
1891,SF_1612,3934,4.1,16/07/2024,4:32:50 AM
1892,SF_4406,2471,1.4,16/12/2023,4:32:50 AM
1893,SF_5129,2962,2.8,11/02/2024,4:32:50 AM
1894,SF_3057,324,2.1,17/03/2024,4:32:50 AM
1895,SF_2358,1040,1.4,28/01/2024,4:32:50 AM
1896,SF_705,1442,2.6,28/05/2024,4:32:50 AM
1897,SF_5551,3786,1.1,15/08/2024,4:32:50 AM
1898,SF_3658,2646,4.4,11/03/2024,4:32:50 AM
1899,SF_1895,3455,2.6,26/08/2024,4:32:50 AM
1900,SF_3637,789,2.3,21/11/2024,4:32:50 AM
1901,SF_4088,2410,3.3,13/09/2024,4:32:50 AM
1902,SF_2683,198,2.1,31/05/2024,4:32:50 AM
1903,SF_5334,903,3.6,3/04/2024,4:32:50 AM
1904,SF_2123,2218,4.4,14/09/2024,4:32:50 AM
1905,SF_5894,3092,2.0,3/11/2024,4:32:50 AM
1906,SF_4353,2510,3.0,18/07/2024,4:32:50 AM
1907,SF_2368,2250,3.2,22/08/2024,4:32:50 AM
1908,SF_4886,3871,3.2,8/01/2024,4:32:50 AM
1909,SF_761,480,2.7,16/01/2024,4:32:50 AM
1910,SF_4408,511,2.0,18/10/2024,4:32:50 AM
1911,SF_5183,1183,1.8,19/03/2024,4:32:50 AM
1912,SF_2072,336,4.6,6/07/2024,4:32:50 AM
1913,SF_1057,2473,4.8,7/07/2024,4:32:50 AM
1914,SF_4594,3083,2.3,27/12/2023,4:32:50 AM
1915,SF_159,3880,4.9,27/10/2024,4:32:50 AM
1916,SF_2174,1025,1.6,2/05/2024,4:32:50 AM
1917,SF_5962,1708,2.6,10/05/2024,4:32:50 AM
1918,SF_4157,1525,3.4,13/10/2024,4:32:50 AM
1919,SF_1317,1273,3.2,16/10/2024,4:32:50 AM
1920,SF_4105,86,4.6,13/10/2024,4:32:50 AM
1921,SF_1830,1147,3.3,13/01/2024,4:32:50 AM
1922,SF_4369,1611,3.1,25/04/2024,4:32:50 AM
1923,SF_3549,328,1.6,1/09/2024,4:32:50 AM
1924,SF_3495,3277,4.0,5/08/2024,4:32:50 AM
1925,SF_5761,497,4.5,16/08/2024,4:32:50 AM
1926,SF_5664,945,4.4,9/07/2024,4:32:50 AM
1927,SF_2197,3489,1.8,11/06/2024,4:32:50 AM
1928,SF_454,400,3.3,23/02/2024,4:32:50 AM
1929,SF_1783,2644,3.1,23/06/2024,4:32:50 AM
1930,SF_3184,1671,3.6,6/02/2024,4:32:50 AM
1931,SF_439,3639,1.1,16/05/2024,4:32:50 AM
1932,SF_5026,235,1.8,28/07/2024,4:32:50 AM
1933,SF_637,1049,1.4,30/05/2024,4:32:50 AM
1934,SF_2807,1002,1.9,26/04/2024,4:32:50 AM
1935,SF_1382,3530,4.1,21/12/2023,4:32:50 AM
1936,SF_3438,4,1.7,6/07/2024,4:32:50 AM
1937,SF_3542,125,2.1,24/02/2024,4:32:50 AM
1938,SF_2077,481,4.8,9/02/2024,4:32:50 AM
1939,SF_2835,2819,4.9,15/11/2024,4:32:50 AM
1940,SF_190,2137,4.3,16/02/2024,4:32:50 AM
1941,SF_299,199,1.7,29/07/2024,4:32:50 AM
1942,SF_3609,3918,3.2,9/08/2024,4:32:50 AM
1943,SF_3423,721,4.4,28/12/2023,4:32:50 AM
1944,SF_4442,2307,3.7,5/06/2024,4:32:50 AM
1945,SF_298,1192,4.2,27/10/2024,4:32:50 AM
1946,SF_4731,2777,3.4,28/12/2023,4:32:50 AM
1947,SF_2745,3821,1.3,26/05/2024,4:32:50 AM
1948,SF_1430,433,3.8,20/02/2024,4:32:50 AM
1949,SF_5915,2073,1.1,24/06/2024,4:32:50 AM
1950,SF_2605,156,2.2,5/05/2024,4:32:50 AM
1951,SF_875,3521,1.2,29/09/2024,4:32:50 AM
1952,SF_3639,2486,1.5,30/06/2024,4:32:50 AM
1953,SF_5475,2224,1.9,3/12/2024,4:32:50 AM
1954,SF_859,3950,3.6,25/11/2024,4:32:50 AM
1955,SF_4722,3596,1.0,20/07/2024,4:32:50 AM
1956,SF_5744,1983,1.4,27/04/2024,4:32:50 AM
1957,SF_1151,2644,2.4,18/04/2024,4:32:50 AM
1958,SF_2382,1139,4.1,19/08/2024,4:32:50 AM
1959,SF_150,835,3.6,28/06/2024,4:32:50 AM
1960,SF_4403,3923,4.2,23/08/2024,4:32:50 AM
1961,SF_5357,3437,1.8,22/10/2024,4:32:50 AM
1962,SF_3597,311,1.8,13/07/2024,4:32:50 AM
1963,SF_4848,214,2.9,5/09/2024,4:32:50 AM
1964,SF_1286,2383,3.8,29/08/2024,4:32:50 AM
1965,SF_5679,2230,1.5,30/08/2024,4:32:50 AM
1966,SF_2401,483,2.2,23/06/2024,4:32:50 AM
1967,SF_2538,3148,2.9,17/09/2024,4:32:50 AM
1968,SF_3275,3526,2.4,2/04/2024,4:32:50 AM
1969,SF_5311,3930,3.5,31/01/2024,4:32:50 AM
1970,SF_2670,335,1.6,13/08/2024,4:32:50 AM
1971,SF_5706,2923,2.9,5/11/2024,4:32:50 AM
1972,SF_2879,3946,3.0,24/11/2024,4:32:50 AM
1973,SF_1426,3109,4.5,30/10/2024,4:32:50 AM
1974,SF_884,339,3.5,22/11/2024,4:32:50 AM
1975,SF_2438,620,1.5,21/08/2024,4:32:50 AM
1976,SF_3820,1717,1.1,26/12/2023,4:32:50 AM
1977,SF_1980,307,3.2,31/08/2024,4:32:50 AM
1978,SF_64,192,1.3,18/01/2024,4:32:50 AM
1979,SF_4870,3659,2.3,1/09/2024,4:32:50 AM
1980,SF_2655,1360,3.3,19/06/2024,4:32:50 AM
1981,SF_955,3709,1.5,26/01/2024,4:32:50 AM
1982,SF_2837,1053,2.1,7/12/2024,4:32:50 AM
1983,SF_4102,509,3.5,10/01/2024,4:32:50 AM
1984,SF_1961,3643,2.7,20/04/2024,4:32:50 AM
1985,SF_5538,1110,4.6,15/11/2024,4:32:50 AM
1986,SF_4272,2437,1.5,9/08/2024,4:32:50 AM
1987,SF_5958,3828,3.5,17/01/2024,4:32:50 AM
1988,SF_5753,308,4.3,16/12/2023,4:32:50 AM
1989,SF_1705,6,2.5,12/09/2024,4:32:50 AM
1990,SF_3106,2004,3.8,13/08/2024,4:32:50 AM
1991,SF_2074,3074,3.0,16/10/2024,4:32:50 AM
